time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260506_232945,10000,9,9,0.0000,0.2267,0.0000,True,adaptive_global_success_one_zero_old,0.215700000000000,0.210300000000000,0.107900000000000,370.18
260506_235137,10000,9,9,0.1000,0.0000,0.1000,True,adaptive_global_success_one_zero_old,0.157400000000000,0.155600000000000,0.038100000000000,344.436
260507_001221,100000,9,9,0.0600,0.0600,0.0600,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,27.5536
260507_001432,100000,9,9,0.0667,0.0667,0.0667,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,28.5452
260506_233110,10000,9,9,0.0000,0.2400,0.0000,True,adaptive_global_success_one_zero_old,0.248800000000000,0.248600000000000,0.213400000000000,479.5
260506_235133,50000,9,9,0.0933,0.0000,0.0933,True,adaptive_global_success_one_zero_old,0.050340000000000,0.049800000000000,0.003400000000000,183.1864
260507_002828,100000,9,9,0.0733,0.0733,0.0733,True,adaptive_global_success_one_zero_old,0.000080000000000,0.000120000000000,0.000000000000000,49.426
260506_235341,10000,9,9,0.1067,0.0000,0.1067,True,adaptive_global_success_one_zero_old,0.236200000000000,0.237800000000000,0.148100000000000,500.316
260507_003238,100000,9,9,0.0800,0.0800,0.0800,True,adaptive_global_success_one_zero_old,0.007590000000000,0.007890000000000,0.000020000000000,108.4872
260507_003609,50000,9,9,0.0867,0.0867,0.0867,True,adaptive_global_success_one_zero_old,0.072840000000000,0.075360000000000,0.006160000000000,244.26
260507_000014,10000,9,9,0.1133,0.0000,0.1133,True,adaptive_global_success_one_zero_old,0.250200000000000,0.247600000000000,0.232600000000000,586.572
260507_004900,10000,9,9,0.1000,0.1000,0.1000,True,adaptive_global_success_one_zero_old,0.247900000000000,0.248000000000000,0.206700000000000,553.356
260507_000957,10000,9,9,0.1200,0.0000,0.1200,True,adaptive_global_success_one_zero_old,0.247000000000000,0.253900000000000,0.244100000000000,620.16
260507_005145,10000,9,9,0.1067,0.1067,0.1067,True,adaptive_global_success_one_zero_old,0.255800000000000,0.248200000000000,0.243900000000000,607.364
260507_005632,10000,9,9,0.1133,0.1133,0.1133,True,adaptive_global_success_one_zero_old,0.244500000000000,0.248500000000000,0.248900000000000,628.94
260507_011353,10000,9,9,0.1200,0.1200,0.1200,True,adaptive_global_success_one_zero_old,0.246100000000000,0.252300000000000,0.250100000000000,636.924
260507_004837,50000,9,9,0.0933,0.0933,0.0933,True,adaptive_global_success_one_zero_old,0.201200000000000,0.200680000000000,0.079220000000000,429.36
260507_114832,100000,9,9,0.0000,0.1200,0.0000,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_121031,100000,9,9,0.0000,0.1333,0.0000,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_123759,100000,9,9,0.0000,0.1467,0.0000,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_131415,100000,9,9,0.0000,0.1600,0.0000,True,default_tracking_old,0.000010000000000,0.000000000000000,0.000000000000000,720.0
260507_135843,10000,9,9,0.0000,0.2000,0.0000,True,default_tracking_old,0.085100000000000,0.086200000000000,0.007700000000000,720.0
260507_132731,50000,9,9,0.0000,0.1733,0.0000,True,default_tracking_old,0.001300000000000,0.000880000000000,0.000000000000000,720.0
260507_145340,100000,9,9,0.0600,0.0000,0.0600,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_140546,10000,9,9,0.0000,0.2133,0.0000,True,default_tracking_old,0.199400000000000,0.200200000000000,0.071500000000000,720.0
260507_150141,100000,9,9,0.0667,0.0000,0.0667,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_141637,10000,9,9,0.0000,0.2267,0.0000,True,default_tracking_old,0.244600000000000,0.253900000000000,0.185800000000000,720.0
260507_133218,50000,9,9,0.0000,0.1867,0.0000,True,default_tracking_old,0.015100000000000,0.015580000000000,0.000300000000000,720.0
260507_145211,10000,9,9,0.0000,0.2400,0.0000,True,default_tracking_old,0.239900000000000,0.253000000000000,0.244800000000000,720.0
260507_151856,100000,9,9,0.0733,0.0000,0.0733,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_160128,10000,9,9,0.1000,0.0000,0.1000,True,default_tracking_old,0.159000000000000,0.163900000000000,0.039900000000000,720.0
260507_171927,100000,9,9,0.0600,0.0600,0.0600,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_160852,10000,9,9,0.1067,0.0000,0.1067,True,default_tracking_old,0.241100000000000,0.235000000000000,0.165800000000000,720.0
260507_152758,50000,9,9,0.0867,0.0000,0.0867,True,default_tracking_old,0.003160000000000,0.003520000000000,0.000040000000000,720.0
260507_152539,100000,9,9,0.0800,0.0000,0.0800,True,default_tracking_old,0.000020000000000,0.000030000000000,0.000000000000000,720.0
260507_161957,10000,9,9,0.1133,0.0000,0.1133,True,default_tracking_old,0.248300000000000,0.252100000000000,0.243400000000000,720.0
260507_174137,100000,9,9,0.0667,0.0667,0.0667,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_171742,10000,9,9,0.1200,0.0000,0.1200,True,default_tracking_old,0.249500000000000,0.250900000000000,0.251200000000000,720.0
260507_212328,100000,3,3,0.0000,0.1200,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_212448,100000,3,3,0.0000,0.1333,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_212606,100000,3,3,0.0000,0.1467,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_212726,100000,3,3,0.0000,0.1600,0.0000,True,skip_zero_old,0.000010000000000,0.000010000000000,0.000000000000000,0.0
260507_212845,50000,3,3,0.0000,0.1733,0.0000,True,skip_zero_old,0.000060000000000,0.000080000000000,0.000000000000000,0.0
260507_212926,50000,3,3,0.0000,0.1867,0.0000,True,skip_zero_old,0.000300000000000,0.000280000000000,0.000000000000000,0.0
260507_213008,10000,3,3,0.0000,0.2000,0.0000,True,skip_zero_old,0.001600000000000,0.002300000000000,0.000000000000000,0.0
260507_213021,10000,3,3,0.0000,0.2133,0.0000,True,skip_zero_old,0.005800000000000,0.003900000000000,0.000000000000000,0.0
260507_155433,50000,9,9,0.0933,0.0000,0.0933,True,default_tracking_old,0.042340000000000,0.042180000000000,0.001880000000000,720.0
260507_213033,10000,3,3,0.0000,0.2267,0.0000,True,skip_zero_old,0.012500000000000,0.012500000000000,0.000100000000000,0.0
260507_213035,10000,3,3,0.0000,0.2400,0.0000,True,skip_zero_old,0.027500000000000,0.025200000000000,0.000400000000000,0.0
260507_213046,100000,3,3,0.0600,0.0000,0.0600,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_213047,100000,3,3,0.0667,0.0000,0.0667,True,skip_zero_old,0.000000000000000,0.000010000000000,0.000000000000000,0.0
260507_213204,100000,3,3,0.0800,0.0000,0.0800,True,skip_zero_old,0.000460000000000,0.000390000000000,0.000000000000000,0.0
260507_213204,100000,3,3,0.0733,0.0000,0.0733,True,skip_zero_old,0.000030000000000,0.000030000000000,0.000000000000000,0.0
260507_213323,50000,3,3,0.0867,0.0000,0.0867,True,skip_zero_old,0.002620000000000,0.002060000000000,0.000000000000000,0.0
260507_213323,50000,3,3,0.0933,0.0000,0.0933,True,skip_zero_old,0.008160000000000,0.008280000000000,0.000080000000000,0.0
260507_213405,10000,3,3,0.1000,0.0000,0.1000,True,skip_zero_old,0.023400000000000,0.018400000000000,0.000400000000000,0.0
260507_213405,10000,3,3,0.1067,0.0000,0.1067,True,skip_zero_old,0.048900000000000,0.043800000000000,0.002700000000000,0.0
260507_213418,10000,3,3,0.1133,0.0000,0.1133,True,skip_zero_old,0.081700000000000,0.079200000000000,0.007200000000000,0.0
260507_213418,10000,3,3,0.1200,0.0000,0.1200,True,skip_zero_old,0.125200000000000,0.121400000000000,0.021900000000000,0.0
260507_213431,100000,3,3,0.0600,0.0600,0.0600,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_213431,100000,3,3,0.0667,0.0667,0.0667,True,skip_zero_old,0.000050000000000,0.000030000000000,0.000000000000000,0.0
260507_213549,100000,3,3,0.0733,0.0733,0.0733,True,skip_zero_old,0.000430000000000,0.000360000000000,0.000000000000000,0.0
260507_213549,100000,3,3,0.0800,0.0800,0.0800,True,skip_zero_old,0.002570000000000,0.002170000000000,0.000020000000000,0.0
260507_213708,50000,3,3,0.0867,0.0867,0.0867,True,skip_zero_old,0.009140000000000,0.008680000000000,0.000080000000000,0.0
260507_213708,50000,3,3,0.0933,0.0933,0.0933,True,skip_zero_old,0.025640000000000,0.025140000000000,0.000620000000000,0.0
260507_213751,10000,3,3,0.1000,0.1000,0.1000,True,skip_zero_old,0.053300000000000,0.051700000000000,0.003200000000000,0.0
260507_213752,10000,3,3,0.1067,0.1067,0.1067,True,skip_zero_old,0.094600000000000,0.094100000000000,0.012300000000000,0.0
260507_213803,10000,3,3,0.1133,0.1133,0.1133,True,skip_zero_old,0.138300000000000,0.139200000000000,0.027500000000000,0.0
260507_213803,10000,3,3,0.1200,0.1200,0.1200,True,skip_zero_old,0.184900000000000,0.182600000000000,0.055200000000000,0.0
260507_191849,10000,9,9,0.1000,0.1000,0.1000,True,default_tracking_old,0.252600000000000,0.250000000000000,0.219100000000000,720.0
260507_181150,100000,9,9,0.0733,0.0733,0.0733,True,default_tracking_old,0.000100000000000,0.000240000000000,0.000000000000000,720.0
260507_221234,100000,5,5,0.0000,0.1200,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_221246,100000,5,5,0.0000,0.1333,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_221303,100000,5,5,0.0000,0.1467,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_221704,10000,5,5,0.0000,0.2000,0.0000,True,skip_zero_old,0.001900000000000,0.001100000000000,0.000000000000000,0.0
260507_221341,100000,5,5,0.0000,0.1600,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_221735,10000,5,5,0.0000,0.2133,0.0000,True,skip_zero_old,0.009300000000000,0.008400000000000,0.000100000000000,0.0
260507_221740,10000,5,5,0.0000,0.2267,0.0000,True,skip_zero_old,0.022700000000000,0.027500000000000,0.000600000000000,0.0
260507_221634,50000,5,5,0.0000,0.1733,0.0000,True,skip_zero_old,0.000040000000000,0.000020000000000,0.000000000000000,0.0
260507_221806,10000,5,5,0.0000,0.2400,0.0000,True,skip_zero_old,0.069100000000000,0.067200000000000,0.006200000000000,0.0
260507_221643,50000,5,5,0.0000,0.1867,0.0000,True,skip_zero_old,0.000360000000000,0.000280000000000,0.000000000000000,0.0
260507_221811,100000,5,5,0.0600,0.0000,0.0600,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_221837,100000,5,5,0.0667,0.0000,0.0667,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_221838,100000,5,5,0.0733,0.0000,0.0733,True,skip_zero_old,0.000020000000000,0.000020000000000,0.000000000000000,0.0
260507_221845,100000,5,5,0.0800,0.0000,0.0800,True,skip_zero_old,0.000190000000000,0.000200000000000,0.000000000000000,0.0
260507_222239,10000,5,5,0.1000,0.0000,0.1000,True,skip_zero_old,0.056700000000000,0.056900000000000,0.002800000000000,0.0
260507_222246,10000,5,5,0.1067,0.0000,0.1067,True,skip_zero_old,0.123300000000000,0.116900000000000,0.019600000000000,0.0
260507_222311,10000,5,5,0.1133,0.0000,0.1133,True,skip_zero_old,0.182600000000000,0.184300000000000,0.064600000000000,0.0
260507_222317,10000,5,5,0.1200,0.0000,0.1200,True,skip_zero_old,0.223000000000000,0.222200000000000,0.124600000000000,0.0
260507_222213,50000,5,5,0.0867,0.0000,0.0867,True,skip_zero_old,0.002380000000000,0.002500000000000,0.000020000000000,0.0
260507_222238,50000,5,5,0.0933,0.0000,0.0933,True,skip_zero_old,0.015440000000000,0.016440000000000,0.000200000000000,0.0
260507_222344,100000,5,5,0.0600,0.0600,0.0600,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_222350,100000,5,5,0.0667,0.0667,0.0667,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_222421,100000,5,5,0.0733,0.0733,0.0733,True,skip_zero_old,0.000190000000000,0.000250000000000,0.000000000000000,0.0
260507_222444,100000,5,5,0.0800,0.0800,0.0800,True,skip_zero_old,0.003200000000000,0.002700000000000,0.000000000000000,0.0
260507_222826,10000,5,5,0.1000,0.1000,0.1000,True,skip_zero_old,0.136700000000000,0.141600000000000,0.028000000000000,0.0
260507_222850,10000,5,5,0.1067,0.1067,0.1067,True,skip_zero_old,0.207400000000000,0.198300000000000,0.086800000000000,0.0
260507_222859,10000,5,5,0.1133,0.1133,0.1133,True,skip_zero_old,0.244600000000000,0.234500000000000,0.146200000000000,0.0
260507_222745,50000,5,5,0.0867,0.0867,0.0867,True,skip_zero_old,0.019800000000000,0.019220000000000,0.000420000000000,0.0
260507_222922,10000,5,5,0.1200,0.1200,0.1200,True,skip_zero_old,0.244000000000000,0.245400000000000,0.203000000000000,0.0
260507_222750,50000,5,5,0.0933,0.0933,0.0933,True,skip_zero_old,0.065240000000000,0.068080000000000,0.005440000000000,0.0
260507_191906,10000,9,9,0.1067,0.1067,0.1067,True,default_tracking_old,0.253900000000000,0.249900000000000,0.242100000000000,720.0
260507_231550,100000,7,7,0.0000,0.1200,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_232040,50000,7,7,0.0000,0.1733,0.0000,True,skip_zero_old,0.000020000000000,0.000000000000000,0.000000000000000,0.0
260507_231625,100000,7,7,0.0000,0.1333,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_231705,100000,7,7,0.0000,0.1467,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_232538,10000,7,7,0.0000,0.2000,0.0000,True,skip_zero_old,0.002100000000000,0.002600000000000,0.000000000000000,0.0
260507_231725,100000,7,7,0.0000,0.1600,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_232603,10000,7,7,0.0000,0.2133,0.0000,True,skip_zero_old,0.017700000000000,0.018000000000000,0.000400000000000,0.0
260507_232642,10000,7,7,0.0000,0.2267,0.0000,True,skip_zero_old,0.064100000000000,0.061900000000000,0.003800000000000,0.0
260507_232647,10000,7,7,0.0000,0.2400,0.0000,True,skip_zero_old,0.138200000000000,0.141300000000000,0.027900000000000,0.0
260507_232538,50000,7,7,0.0000,0.1867,0.0000,True,skip_zero_old,0.000100000000000,0.000140000000000,0.000000000000000,0.0
260507_193642,10000,9,9,0.1133,0.1133,0.1133,True,default_tracking_old,0.246800000000000,0.251800000000000,0.256100000000000,720.0
260507_233038,50000,7,7,0.0867,0.0000,0.0867,True,skip_zero_old,0.004540000000000,0.004340000000000,0.000020000000000,0.0
260507_232705,100000,7,7,0.0600,0.0000,0.0600,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_232716,100000,7,7,0.0667,0.0000,0.0667,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_233557,10000,7,7,0.1000,0.0000,0.1000,True,skip_zero_old,0.119500000000000,0.121500000000000,0.018800000000000,0.0
260507_232759,100000,7,7,0.0733,0.0000,0.0733,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_233643,10000,7,7,0.1067,0.0000,0.1067,True,skip_zero_old,0.208900000000000,0.210200000000000,0.084700000000000,0.0
260507_232811,100000,7,7,0.0800,0.0000,0.0800,True,skip_zero_old,0.000210000000000,0.000180000000000,0.000000000000000,0.0
260507_233657,10000,7,7,0.1133,0.0000,0.1133,True,skip_zero_old,0.238300000000000,0.239400000000000,0.181400000000000,0.0
260507_233718,10000,7,7,0.1200,0.0000,0.1200,True,skip_zero_old,0.247700000000000,0.255000000000000,0.225200000000000,0.0
260507_233416,50000,7,7,0.0933,0.0000,0.0933,True,skip_zero_old,0.033540000000000,0.034180000000000,0.001020000000000,0.0
260507_234200,10000,7,7,0.1000,0.1000,0.1000,True,skip_zero_old,0.229900000000000,0.226000000000000,0.115200000000000,0.0
260507_233855,50000,7,7,0.0867,0.0867,0.0867,True,skip_zero_old,0.043580000000000,0.045240000000000,0.002060000000000,0.0
260507_234325,10000,7,7,0.1067,0.1067,0.1067,True,skip_zero_old,0.248100000000000,0.249700000000000,0.200600000000000,0.0
260507_234336,10000,7,7,0.1133,0.1133,0.1133,True,skip_zero_old,0.255800000000000,0.249200000000000,0.238600000000000,0.0
260507_234447,10000,7,7,0.1200,0.1200,0.1200,True,skip_zero_old,0.259200000000000,0.247700000000000,0.247300000000000,0.0
260507_234002,50000,7,7,0.0933,0.0933,0.0933,True,skip_zero_old,0.144860000000000,0.143780000000000,0.028740000000000,0.0
260507_233755,100000,7,7,0.0600,0.0600,0.0600,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_233812,100000,7,7,0.0667,0.0667,0.0667,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_233812,100000,7,7,0.0733,0.0733,0.0733,True,skip_zero_old,0.000270000000000,0.000180000000000,0.000000000000000,0.0
260507_233833,100000,7,7,0.0800,0.0800,0.0800,True,skip_zero_old,0.004990000000000,0.005260000000000,0.000060000000000,0.0
260507_195754,10000,9,9,0.1200,0.1200,0.1200,True,default_tracking_old,0.252000000000000,0.252700000000000,0.246500000000000,720.0
260507_182943,50000,9,9,0.0867,0.0867,0.0867,True,default_tracking_old,0.087920000000000,0.084080000000000,0.008880000000000,720.0
260508_005451,10000,9,9,0.0000,0.2000,0.0000,True,skip_zero_old,0.004400000000000,0.004200000000000,0.000000000000000,0.0
260508_005731,10000,9,9,0.0000,0.2133,0.0000,True,skip_zero_old,0.037900000000000,0.037100000000000,0.001000000000000,0.0
260508_005820,10000,9,9,0.0000,0.2267,0.0000,True,skip_zero_old,0.132100000000000,0.127800000000000,0.021900000000000,0.0
260508_005831,10000,9,9,0.0000,0.2400,0.0000,True,skip_zero_old,0.215300000000000,0.218300000000000,0.104300000000000,0.0
260508_005327,50000,9,9,0.0000,0.1733,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_004416,100000,9,9,0.0000,0.1200,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_004425,100000,9,9,0.0000,0.1333,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_005451,50000,9,9,0.0000,0.1867,0.0000,True,skip_zero_old,0.000180000000000,0.000120000000000,0.000000000000000,0.0
260508_004643,100000,9,9,0.0000,0.1467,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_004808,100000,9,9,0.0000,0.1600,0.0000,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_010526,10000,9,9,0.1000,0.0000,0.1000,True,skip_zero_old,0.199000000000000,0.197500000000000,0.073300000000000,0.0
260508_010632,10000,9,9,0.1067,0.0000,0.1067,True,skip_zero_old,0.243600000000000,0.245500000000000,0.193200000000000,0.0
260508_010632,10000,9,9,0.1133,0.0000,0.1133,True,skip_zero_old,0.248500000000000,0.247700000000000,0.240100000000000,0.0
260508_010759,10000,9,9,0.1200,0.0000,0.1200,True,skip_zero_old,0.250000000000000,0.252100000000000,0.246000000000000,0.0
260508_010354,50000,9,9,0.0867,0.0000,0.0867,True,skip_zero_old,0.007980000000000,0.007660000000000,0.000040000000000,0.0
260508_010043,100000,9,9,0.0600,0.0000,0.0600,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_010407,50000,9,9,0.0933,0.0000,0.0933,True,skip_zero_old,0.077700000000000,0.075680000000000,0.006540000000000,0.0
260508_010207,100000,9,9,0.0667,0.0000,0.0667,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_010249,100000,9,9,0.0733,0.0000,0.0733,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_012058,10000,9,9,0.1000,0.1000,0.1000,True,skip_zero_old,0.247200000000000,0.249600000000000,0.208500000000000,0.0
260508_010348,100000,9,9,0.0800,0.0000,0.0800,True,skip_zero_old,0.000220000000000,0.000220000000000,0.000000000000000,0.0
260508_012157,10000,9,9,0.1067,0.1067,0.1067,True,skip_zero_old,0.256400000000000,0.248600000000000,0.237600000000000,0.0
260508_012333,10000,9,9,0.1133,0.1133,0.1133,True,skip_zero_old,0.259200000000000,0.246000000000000,0.250000000000000,0.0
260508_010934,100000,9,9,0.0600,0.0600,0.0600,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_012548,10000,9,9,0.1200,0.1200,0.1200,True,skip_zero_old,0.245200000000000,0.256000000000000,0.255200000000000,0.0
260508_011113,100000,9,9,0.0667,0.0667,0.0667,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_011142,100000,9,9,0.0733,0.0733,0.0733,True,skip_zero_old,0.000180000000000,0.000130000000000,0.000000000000000,0.0
260508_011714,50000,9,9,0.0867,0.0867,0.0867,True,skip_zero_old,0.091860000000000,0.094440000000000,0.010740000000000,0.0
260508_011317,100000,9,9,0.0800,0.0800,0.0800,True,skip_zero_old,0.009780000000000,0.009480000000000,0.000120000000000,0.0
260508_012025,50000,9,9,0.0933,0.0933,0.0933,True,skip_zero_old,0.217380000000000,0.217800000000000,0.100720000000000,0.0
260507_182538,100000,9,9,0.0800,0.0800,0.0800,True,default_tracking_old,0.008600000000000,0.007970000000000,0.000110000000000,720.0
260507_185528,50000,9,9,0.0933,0.0933,0.0933,True,default_tracking_old,0.218580000000000,0.217300000000000,0.101000000000000,720.0
260512_130725,100000,3,3,0.0000,0.1200,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.03044
260512_130848,100000,3,3,0.0000,0.1333,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.12856
260512_130941,100000,3,3,0.0000,0.1467,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.381
260512_131013,100000,3,3,0.0000,0.1600,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000070000000000,0.000050000000000,0.000000000000000,0.84196
260512_131104,50000,3,3,0.0000,0.1733,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000160000000000,0.000200000000000,0.000000000000000,1.56784
260512_131149,10000,3,3,0.0000,0.2000,0.0000,True,adaptive_global_joint_success_one_zero_old,0.004600000000000,0.004900000000000,0.000000000000000,3.6392
260512_131202,10000,3,3,0.0000,0.2133,0.0000,True,adaptive_global_joint_success_one_zero_old,0.012400000000000,0.012200000000000,0.000400000000000,4.9592
260512_131137,50000,3,3,0.0000,0.1867,0.0000,True,adaptive_global_joint_success_one_zero_old,0.001080000000000,0.001000000000000,0.000000000000000,2.52168
260512_131208,10000,3,3,0.0000,0.2267,0.0000,True,adaptive_global_joint_success_one_zero_old,0.029300000000000,0.028000000000000,0.002200000000000,6.2308
260512_131216,10000,3,3,0.0000,0.2400,0.0000,True,adaptive_global_joint_success_one_zero_old,0.051600000000000,0.052000000000000,0.004700000000000,7.566
260512_131224,100000,3,3,0.0667,0.0000,0.0667,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.57716
260512_131225,100000,3,3,0.0600,0.0000,0.0600,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.20364
260512_131229,100000,3,3,0.0733,0.0000,0.0733,True,adaptive_global_joint_success_one_zero_old,0.000060000000000,0.000070000000000,0.000000000000000,1.21272
260512_131350,50000,3,3,0.0867,0.0000,0.0867,True,adaptive_global_joint_success_one_zero_old,0.002260000000000,0.002280000000000,0.000000000000000,3.16848
260512_131353,50000,3,3,0.0933,0.0000,0.0933,True,adaptive_global_joint_success_one_zero_old,0.009360000000000,0.008680000000000,0.000100000000000,4.37904
260512_131437,10000,3,3,0.1000,0.0000,0.1000,True,adaptive_global_joint_success_one_zero_old,0.023000000000000,0.020900000000000,0.000800000000000,5.6024
260512_131438,10000,3,3,0.1067,0.0000,0.1067,True,adaptive_global_joint_success_one_zero_old,0.047600000000000,0.049800000000000,0.004100000000000,6.7348
260512_131452,10000,3,3,0.1133,0.0000,0.1133,True,adaptive_global_joint_success_one_zero_old,0.090400000000000,0.091000000000000,0.011000000000000,8.0528
260512_131452,10000,3,3,0.1200,0.0000,0.1200,True,adaptive_global_joint_success_one_zero_old,0.138400000000000,0.128200000000000,0.025700000000000,9.1836
260512_131350,100000,3,3,0.0800,0.0000,0.0800,True,adaptive_global_joint_success_one_zero_old,0.000540000000000,0.000460000000000,0.000000000000000,2.1034
260512_131507,100000,3,3,0.0600,0.0600,0.0600,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.4818
260512_131507,100000,3,3,0.0667,0.0667,0.0667,True,adaptive_global_joint_success_one_zero_old,0.000050000000000,0.000030000000000,0.000000000000000,1.1456
260512_131514,100000,3,3,0.0733,0.0733,0.0733,True,adaptive_global_joint_success_one_zero_old,0.000450000000000,0.000470000000000,0.000000000000000,2.11248
260512_131631,50000,3,3,0.0867,0.0867,0.0867,True,adaptive_global_joint_success_one_zero_old,0.012000000000000,0.010220000000000,0.000240000000000,4.64816
260512_131640,50000,3,3,0.0933,0.0933,0.0933,True,adaptive_global_joint_success_one_zero_old,0.032860000000000,0.031420000000000,0.001380000000000,6.03616
260512_131716,10000,3,3,0.1000,0.1000,0.1000,True,adaptive_global_joint_success_one_zero_old,0.070200000000000,0.063900000000000,0.005900000000000,7.4976
260512_131728,10000,3,3,0.1067,0.1067,0.1067,True,adaptive_global_joint_success_one_zero_old,0.114400000000000,0.103600000000000,0.021500000000000,8.7704
260512_131730,10000,3,3,0.1133,0.1133,0.1133,True,adaptive_global_joint_success_one_zero_old,0.158600000000000,0.156600000000000,0.041500000000000,10.1112
260512_131632,100000,3,3,0.0800,0.0800,0.0800,True,adaptive_global_joint_success_one_zero_old,0.002820000000000,0.002720000000000,0.000020000000000,3.33568
260512_131744,10000,3,3,0.1200,0.1200,0.1200,True,adaptive_global_joint_success_one_zero_old,0.194300000000000,0.194900000000000,0.071600000000000,11.3896
260512_132323,100000,5,5,0.0000,0.1200,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.32292
260512_132333,100000,5,5,0.0000,0.1467,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,3.73368
260512_132333,100000,5,5,0.0000,0.1333,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,1.26828
260512_132335,100000,5,5,0.0000,0.1600,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000010000000000,0.000000000000000,8.23956
260512_132756,10000,5,5,0.0000,0.2000,0.0000,True,adaptive_global_joint_success_one_zero_old,0.012100000000000,0.011400000000000,0.000700000000000,31.1712
