time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260518_195422,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.6888
260518_204422,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.70112
260518_204853,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.70896
260518_204953,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.74928
260518_205140,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.75152
260518_203110,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000010000000000,0.000000000000000,0.89936
260518_203310,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.79856
260518_212739,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.81088
260518_213657,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.79744
260518_213649,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.85232
260518_213958,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.79072
260518_221718,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.73024
260518_221746,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.73472
260518_230646,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.76608
260518_231222,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.77952
260518_231153,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.69776
260518_231523,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.71232
260518_232038,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.88816
260518_232244,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000010000000000,0.000000000000000,0.77952
260519_003950,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.70448
260519_001557,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.82768
260519_004029,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.7448
260519_002707,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.83776
260519_003203,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.85792
260519_002913,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.89712
260519_012746,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.65632
260519_013547,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.71792
260519_013558,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.73136
260519_013907,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.69664
260519_021029,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.7672
260519_021131,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.81536
260519_030151,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.64288
260519_030547,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.74032
260519_030500,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.88928
260519_031638,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.81872
260519_034928,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.67088
260519_032537,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.8344
260519_032618,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.85904
260519_035824,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000010000000000,0.000000000000000,0.68432
260519_035933,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.65184
260519_040639,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.74592
260519_052348,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.68544
260519_045828,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000020000000000,0.000000000000000,0.000000000000000,0.86128
260519_050018,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.7672
260519_052827,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.7392
260519_061056,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.6944
260519_062012,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.65968
260519_062216,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.62832
260519_055901,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.76384
260519_063013,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.67648
260519_060745,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.77616
260519_061603,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000010000000000,0.000000000000000,0.7448
260519_061648,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000020000000000,0.000000000000000,0.000000000000000,0.74816
260519_074642,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.66864
260519_075133,100000,15,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.67536
260519_074722,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.868
260519_074932,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.79184
260519_084616,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.84448
260519_085735,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.78064
260519_090633,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.88032
260519_090648,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.91616
260519_103831,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.84896
260519_103851,100000,15,15,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.81536
260519_083345,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.16272
260519_084227,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.13536
260519_084514,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.09792
260519_085359,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.1296
260519_100957,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.10224
260519_101433,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.108
260519_113358,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.18576
260519_114739,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.1224
260519_115715,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.12672
260519_115729,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000010000000000,0.000000000000000,0.18288
260519_135849,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.1152
260519_140927,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.14688
260519_141354,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.11808
260519_142354,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.11664
260519_132720,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.15264
260519_132641,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.18
260519_154054,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.13536
260519_154622,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.11808
260519_193431,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.09936
260519_193651,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.11664
260519_194054,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.17136
260519_182230,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.10944
260519_195558,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.14112
260519_184047,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.2016
260519_184959,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.15264
260519_184920,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.16992
260519_210947,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.12672
260519_212200,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.14976
260519_201741,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.15984
260519_201814,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.13392
260520_010423,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.16704
260520_010249,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.16704
260520_011032,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.1512
260520_012610,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.1296
260520_011301,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000010000000000,0.000000000000000,0.19728
260520_024026,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.16272
260520_025128,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.13968
260520_013858,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.17136
260520_014652,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.14112
260520_014641,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.11664
260520_030917,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000010000000000,0.000000000000000,0.19728
260520_030932,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.17568
260520_062941,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.13392
260520_062913,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.09792
260520_064009,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.1512
260520_065633,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.11376
260520_080934,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.09936
260520_082111,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.15264
260520_080200,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.1944
260520_083624,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.16992
260520_083850,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.13104
260520_084222,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.13824
260520_095752,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.14544
260520_095743,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.19728
260520_115606,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.13824
260520_115933,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.13248
260520_121042,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.15696
260520_123040,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000010000000000,0.000000000000000,0.14544
260520_133955,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.13392
260520_135133,100000,17,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.14112
260520_145533,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.17424
260520_152959,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.18864
260520_153459,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.1584
260520_153926,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.18144
260520_164557,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.19296
260520_165901,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.19008
260520_214047,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.21744
260520_222740,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.18576
260520_223008,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.18144
260520_223452,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.1224
260520_233549,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.16416
260520_234848,100000,17,17,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.17136
260524_200542,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.6808
260524_201900,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.6548
260524_202140,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000010000000000,0.000000000000000,12.5496
260524_202240,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000010000000000,0.000010000000000,0.000000000000000,12.6684
260524_203604,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.8876
260524_203851,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000010000000000,0.000000000000000,12.788
260524_203944,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.6792
260524_204025,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.7408
260524_204542,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000020000000000,0.000000000000000,0.000000000000000,12.7664
260524_205307,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.7404
260524_205554,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000010000000000,0.000000000000000,0.000000000000000,12.5472
260524_205642,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.7292
260524_205752,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.5604
260524_205926,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.7732
260524_210301,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.784
260524_211003,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.9128
260524_211010,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.6184
260524_211254,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000010000000000,0.000000000000000,0.000000000000000,12.6324
260524_211353,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.7112
260524_211506,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,12.5276
260524_211646,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.5118
260524_211814,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.3822
260524_211950,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.4218
260524_212703,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.2358
260524_212713,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.261
260524_213013,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.4248
260524_213220,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.36
260524_213101,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.294
260524_215006,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.3756
260524_215054,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.4356
260524_215247,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.4038
260524_215959,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.336
260524_220036,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.285
260524_220312,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.1638
260524_220533,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.3648
260524_220611,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.2844
260524_221647,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.3564
260524_222336,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.1518
260524_222350,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.2712
260524_222521,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.1164
260524_222555,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.2514
260524_223305,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.3396
260524_223344,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.5118
260524_223617,100000,11,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,6.204
260524_223919,100000,13,13,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,2.08908
260524_223853,100000,13,13,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,2.08992
260524_224106,100000,13,13,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,2.04708
