time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260604_133540,100000,5,34,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-34,0.008420000000000,0.007760000000000,0.000040000000000,144.0
260604_132321,100000,5,31,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-31,0.004950000000000,0.004780000000000,0.000030000000000,242.81244
260604_133902,100000,5,35,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35,0.007760000000000,0.008050000000000,0.000100000000000,144.0
260604_132446,100000,5,32,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-32,0.005420000000000,0.005380000000000,0.000030000000000,251.367
260604_132946,100000,5,33,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-33,0.005450000000000,0.005610000000000,0.000020000000000,255.44892
260604_134547,100000,5,36,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-36,0.008680000000000,0.009090000000000,0.000060000000000,168.0
260604_135038,100000,5,37,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-37,0.009520000000000,0.009230000000000,0.000080000000000,168.0
260604_133403,100000,5,34,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-34,0.005530000000000,0.005840000000000,0.000050000000000,258.58236
260604_133641,100000,5,35,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35,0.005650000000000,0.005690000000000,0.000020000000000,260.69976
260604_135618,100000,5,38,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-38,0.009960000000000,0.009100000000000,0.000090000000000,168.0
260604_140034,100000,5,39,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-39,0.009960000000000,0.009410000000000,0.000130000000000,168.0
260604_134217,100000,5,36,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-36,0.005970000000000,0.006090000000000,0.000020000000000,284.9358
260604_140537,100000,5,40,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40,0.010650000000000,0.009930000000000,0.000110000000000,168.0
260604_134656,100000,5,37,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-37,0.006490000000000,0.006240000000000,0.000020000000000,293.46768
260604_141332,100000,5,41,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-41,0.010990000000000,0.010700000000000,0.000100000000000,192.0
